Departing_Port,Arriving_Port,Airline,Month_Start,Flights,Departures_Delayed,Arrivals_Delayed
Adelaide,Gold Coast,QantasLink,2022-03-01,8,1.0,1.0
Adelaide,Port Lincoln,QantasLink,2022-03-01,125,10.0,10.0
Albury,Sydney,QantasLink,2022-03-01,89,16.0,15.0
Alice Springs,Adelaide,QantasLink,2022-03-01,34,10.0,12.0
Armidale,Sydney,QantasLink,2022-03-01,77,35.0,38.0
Ballina,Sydney,QantasLink,2022-03-01,61,13.0,16.0
Brisbane,Cairns,QantasLink,2022-03-01,36,12.0,8.0
Brisbane,Canberra,QantasLink,2022-03-01,124,29.0,28.0
Brisbane,Emerald,QantasLink,2022-03-01,97,12.0,10.0
Brisbane,Gladstone,QantasLink,2022-03-01,115,17.0,20.0
Brisbane,Hobart,QantasLink,2022-03-01,17,2.0,2.0
Brisbane,Mackay,QantasLink,2022-03-01,25,8.0,8.0
Brisbane,Mount Isa,QantasLink,2022-03-01,17,4.0,4.0
Brisbane,Newcastle,QantasLink,2022-03-01,83,17.0,19.0
Brisbane,Proserpine,QantasLink,2022-03-01,21,3.0,5.0
Brisbane,Rockhampton,QantasLink,2022-03-01,134,22.0,20.0
Brisbane,Townsville,QantasLink,2022-03-01,20,6.0,7.0
Broome,Perth,QantasLink,2022-03-01,18,3.0,2.0
Cairns,Brisbane,QantasLink,2022-03-01,36,11.0,13.0
Cairns,Townsville,QantasLink,2022-03-01,118,16.0,13.0
Canberra,Adelaide,QantasLink,2022-03-01,58,10.0,9.0
Canberra,Brisbane,QantasLink,2022-03-01,124,32.0,38.0
Canberra,Melbourne,QantasLink,2022-03-01,180,56.0,56.0
Canberra,Sydney,QantasLink,2022-03-01,335,55.0,79.0
Coffs Harbour,Sydney,QantasLink,2022-03-01,93,26.0,24.0
Dubbo,Sydney,QantasLink,2022-03-01,91,15.0,16.0
Emerald,Brisbane,QantasLink,2022-03-01,97,17.0,14.0
Gladstone,Brisbane,QantasLink,2022-03-01,113,21.0,18.0
Gold Coast,Adelaide,QantasLink,2022-03-01,7,4.0,3.0
Gold Coast,Melbourne,QantasLink,2022-03-01,6,3.0,2.0
Gold Coast,Sydney,QantasLink,2022-03-01,5,2.0,1.0
Hobart,Brisbane,QantasLink,2022-03-01,17,5.0,6.0
Hobart,Melbourne,QantasLink,2022-03-01,106,32.0,28.0
Hobart,Sydney,QantasLink,2022-03-01,59,18.0,31.0
Kalgoorlie,Perth,QantasLink,2022-03-01,40,10.0,7.0
Karratha,Perth,QantasLink,2022-03-01,58,10.0,8.0
Launceston,Melbourne,QantasLink,2022-03-01,89,37.0,30.0
Launceston,Sydney,QantasLink,2022-03-01,13,4.0,1.0
Mackay,Brisbane,QantasLink,2022-03-01,30,7.0,6.0
Melbourne,Canberra,QantasLink,2022-03-01,180,61.0,61.0
Melbourne,Gold Coast,QantasLink,2022-03-01,6,2.0,3.0
Melbourne,Hobart,QantasLink,2022-03-01,106,37.0,30.0
Melbourne,Launceston,QantasLink,2022-03-01,91,18.0,30.0
Melbourne,Mildura,QantasLink,2022-03-01,108,44.0,28.0
Melbourne,Newcastle,QantasLink,2022-03-01,35,9.0,13.0
Melbourne,Sunshine Coast,QantasLink,2022-03-01,18,5.0,7.0
Mildura,Melbourne,QantasLink,2022-03-01,108,36.0,46.0
Mount Isa,Brisbane,QantasLink,2022-03-01,17,3.0,2.0
Newcastle,Brisbane,QantasLink,2022-03-01,83,17.0,18.0
Newcastle,Melbourne,QantasLink,2022-03-01,36,6.0,5.0
Newman,Perth,QantasLink,2022-03-01,105,19.0,20.0
Perth,Broome,QantasLink,2022-03-01,18,2.0,1.0
Perth,Kalgoorlie,QantasLink,2022-03-01,41,5.0,5.0
Perth,Karratha,QantasLink,2022-03-01,59,13.0,13.0
Perth,Newman,QantasLink,2022-03-01,105,8.0,7.0
Perth,Port Hedland,QantasLink,2022-03-01,90,20.0,24.0
Port Hedland,Perth,QantasLink,2022-03-01,89,27.0,26.0
Port Lincoln,Adelaide,QantasLink,2022-03-01,124,10.0,10.0
Port Macquarie,Sydney,QantasLink,2022-03-01,86,23.0,23.0
Proserpine,Brisbane,QantasLink,2022-03-01,21,8.0,7.0
Rockhampton,Brisbane,QantasLink,2022-03-01,134,22.0,21.0
Sunshine Coast,Melbourne,QantasLink,2022-03-01,18,9.0,4.0
Sydney,Albury,QantasLink,2022-03-01,89,27.0,15.0
Sydney,Armidale,QantasLink,2022-03-01,78,38.0,37.0
Sydney,Ballina,QantasLink,2022-03-01,62,15.0,15.0
Sydney,Canberra,QantasLink,2022-03-01,331,89.0,74.0
Sydney,Coffs Harbour,QantasLink,2022-03-01,97,26.0,29.0
Sydney,Dubbo,QantasLink,2022-03-01,92,30.0,24.0
Sydney,Gold Coast,QantasLink,2022-03-01,5,0.0,0.0
Sydney,Hobart,QantasLink,2022-03-01,60,22.0,21.0
Sydney,Launceston,QantasLink,2022-03-01,13,4.0,1.0
Sydney,Port Macquarie,QantasLink,2022-03-01,88,32.0,24.0
Sydney,Wagga Wagga,QantasLink,2022-03-01,82,19.0,13.0
Townsville,Brisbane,QantasLink,2022-03-01,19,9.0,9.0
Townsville,Cairns,QantasLink,2022-03-01,117,8.0,8.0
Wagga Wagga,Sydney,QantasLink,2022-03-01,81,8.0,10.0
Adelaide,Melbourne,Rex Airlines,2022-03-01,47,4.0,4.0
Adelaide,Port Lincoln,Rex Airlines,2022-03-01,173,16.0,22.0
Albury,Sydney,Rex Airlines,2022-03-01,89,5.0,11.0
Armidale,Sydney,Rex Airlines,2022-03-01,57,24.0,33.0
Ballina,Sydney,Rex Airlines,2022-03-01,20,5.0,6.0
Brisbane,Melbourne,Rex Airlines,2022-03-01,39,7.0,6.0
Brisbane,Sydney,Rex Airlines,2022-03-01,55,3.0,3.0
Cairns,Townsville,Rex Airlines,2022-03-01,13,1.0,1.0
Canberra,Melbourne,Rex Airlines,2022-03-01,31,8.0,8.0
Canberra,Sydney,Rex Airlines,2022-03-01,77,7.0,22.0
Coffs Harbour,Sydney,Rex Airlines,2022-03-01,80,15.0,19.0
Dubbo,Sydney,Rex Airlines,2022-03-01,126,22.0,33.0
Gold Coast,Melbourne,Rex Airlines,2022-03-01,42,8.0,7.0
Gold Coast,Sydney,Rex Airlines,2022-03-01,41,8.0,7.0
Melbourne,Adelaide,Rex Airlines,2022-03-01,47,13.0,12.0
Melbourne,Brisbane,Rex Airlines,2022-03-01,39,5.0,5.0
Melbourne,Canberra,Rex Airlines,2022-03-01,31,6.0,6.0
Melbourne,Gold Coast,Rex Airlines,2022-03-01,42,4.0,5.0
Melbourne,Mildura,Rex Airlines,2022-03-01,89,11.0,11.0
Melbourne,Sydney,Rex Airlines,2022-03-01,113,21.0,24.0
Mildura,Melbourne,Rex Airlines,2022-03-01,89,13.0,17.0
Port Lincoln,Adelaide,Rex Airlines,2022-03-01,172,29.0,27.0
Port Macquarie,Sydney,Rex Airlines,2022-03-01,82,14.0,31.0
Sydney,Albury,Rex Airlines,2022-03-01,88,8.0,6.0
Sydney,Armidale,Rex Airlines,2022-03-01,57,19.0,22.0
Sydney,Ballina,Rex Airlines,2022-03-01,20,3.0,3.0
Sydney,Brisbane,Rex Airlines,2022-03-01,56,6.0,6.0
Sydney,Canberra,Rex Airlines,2022-03-01,78,16.0,26.0
Sydney,Coffs Harbour,Rex Airlines,2022-03-01,81,18.0,21.0
Sydney,Dubbo,Rex Airlines,2022-03-01,132,32.0,23.0
Sydney,Gold Coast,Rex Airlines,2022-03-01,41,6.0,11.0
Sydney,Melbourne,Rex Airlines,2022-03-01,114,25.0,24.0
Sydney,Port Macquarie,Rex Airlines,2022-03-01,81,22.0,27.0
Sydney,Wagga Wagga,Rex Airlines,2022-03-01,76,34.0,27.0
Townsville,Cairns,Rex Airlines,2022-03-01,14,1.0,1.0
Wagga Wagga,Sydney,Rex Airlines,2022-03-01,75,16.0,29.0
Adelaide,Alice Springs,Virgin Australia,2022-03-01,8,2.0,2.0
Adelaide,Brisbane,Virgin Australia,2022-03-01,83,6.0,5.0
Adelaide,Canberra,Virgin Australia,2022-03-01,16,2.0,3.0
Adelaide,Gold Coast,Virgin Australia,2022-03-01,27,4.0,6.0
Adelaide,Melbourne,Virgin Australia,2022-03-01,211,64.0,48.0
Adelaide,Perth,Virgin Australia,2022-03-01,6,0.0,0.0
Adelaide,Sydney,Virgin Australia,2022-03-01,111,17.0,19.0
Alice Springs,Adelaide,Virgin Australia,2022-03-01,8,4.0,4.0
Ballina,Sydney,Virgin Australia,2022-03-01,49,14.0,11.0
Brisbane,Adelaide,Virgin Australia,2022-03-01,81,13.0,10.0
Brisbane,Cairns,Virgin Australia,2022-03-01,122,34.0,47.0
Brisbane,Canberra,Virgin Australia,2022-03-01,74,25.0,18.0
Brisbane,Darwin,Virgin Australia,2022-03-01,32,4.0,7.0
Brisbane,Emerald,Virgin Australia,2022-03-01,26,3.0,3.0
Brisbane,Gladstone,Virgin Australia,2022-03-01,38,7.0,7.0
Brisbane,Hamilton Island,Virgin Australia,2022-03-01,42,4.0,8.0
Brisbane,Hobart,Virgin Australia,2022-03-01,47,19.0,7.0
Brisbane,Mackay,Virgin Australia,2022-03-01,107,33.0,34.0
Brisbane,Melbourne,Virgin Australia,2022-03-01,294,163.0,132.0
Brisbane,Mount Isa,Virgin Australia,2022-03-01,13,1.0,3.0
Brisbane,Newcastle,Virgin Australia,2022-03-01,79,17.0,18.0
Brisbane,Perth,Virgin Australia,2022-03-01,25,7.0,4.0
Brisbane,Proserpine,Virgin Australia,2022-03-01,36,8.0,10.0
Brisbane,Rockhampton,Virgin Australia,2022-03-01,83,19.0,29.0
Brisbane,Sydney,Virgin Australia,2022-03-01,366,119.0,97.0
Brisbane,Townsville,Virgin Australia,2022-03-01,107,15.0,18.0
Broome,Perth,Virgin Australia,2022-03-01,13,6.0,6.0
Cairns,Brisbane,Virgin Australia,2022-03-01,122,28.0,17.0
Cairns,Melbourne,Virgin Australia,2022-03-01,60,20.0,17.0
Cairns,Sydney,Virgin Australia,2022-03-01,52,10.0,4.0
Canberra,Adelaide,Virgin Australia,2022-03-01,16,4.0,2.0
Canberra,Brisbane,Virgin Australia,2022-03-01,74,16.0,20.0
Canberra,Melbourne,Virgin Australia,2022-03-01,96,34.0,24.0
Canberra,Sydney,Virgin Australia,2022-03-01,89,13.0,21.0
Coffs Harbour,Sydney,Virgin Australia,2022-03-01,19,6.0,4.0
Darwin,Brisbane,Virgin Australia,2022-03-01,32,10.0,4.0
Emerald,Brisbane,Virgin Australia,2022-03-01,26,1.0,1.0
Gladstone,Brisbane,Virgin Australia,2022-03-01,38,9.0,14.0
Gold Coast,Adelaide,Virgin Australia,2022-03-01,27,11.0,2.0
Gold Coast,Melbourne,Virgin Australia,2022-03-01,301,127.0,79.0
Gold Coast,Sydney,Virgin Australia,2022-03-01,272,87.0,72.0
Hamilton Island,Brisbane,Virgin Australia,2022-03-01,42,15.0,11.0
Hamilton Island,Sydney,Virgin Australia,2022-03-01,22,7.0,4.0
Hobart,Brisbane,Virgin Australia,2022-03-01,46,13.0,19.0
Hobart,Melbourne,Virgin Australia,2022-03-01,106,38.0,42.0
Hobart,Sydney,Virgin Australia,2022-03-01,67,12.0,19.0
Kalgoorlie,Perth,Virgin Australia,2022-03-01,36,10.0,7.0
Karratha,Perth,Virgin Australia,2022-03-01,38,2.0,3.0
Launceston,Melbourne,Virgin Australia,2022-03-01,77,25.0,26.0
Launceston,Sydney,Virgin Australia,2022-03-01,27,6.0,6.0
Mackay,Brisbane,Virgin Australia,2022-03-01,107,19.0,14.0
Melbourne,Adelaide,Virgin Australia,2022-03-01,213,69.0,71.0
Melbourne,Brisbane,Virgin Australia,2022-03-01,294,98.0,126.0
Melbourne,Cairns,Virgin Australia,2022-03-01,60,15.0,13.0
Melbourne,Canberra,Virgin Australia,2022-03-01,95,33.0,33.0
Melbourne,Gold Coast,Virgin Australia,2022-03-01,301,88.0,106.0
Melbourne,Hobart,Virgin Australia,2022-03-01,106,36.0,31.0
Melbourne,Launceston,Virgin Australia,2022-03-01,77,30.0,30.0
Melbourne,Newcastle,Virgin Australia,2022-03-01,31,8.0,9.0
Melbourne,Perth,Virgin Australia,2022-03-01,84,35.0,14.0
Melbourne,Sunshine Coast,Virgin Australia,2022-03-01,114,40.0,40.0
Melbourne,Sydney,Virgin Australia,2022-03-01,619,156.0,181.0
Mount Isa,Brisbane,Virgin Australia,2022-03-01,13,2.0,4.0
Newcastle,Brisbane,Virgin Australia,2022-03-01,79,14.0,22.0
Newcastle,Melbourne,Virgin Australia,2022-03-01,31,9.0,8.0
Newman,Perth,Virgin Australia,2022-03-01,23,3.0,5.0
Perth,Adelaide,Virgin Australia,2022-03-01,7,0.0,0.0
Perth,Brisbane,Virgin Australia,2022-03-01,25,11.0,12.0
Perth,Broome,Virgin Australia,2022-03-01,13,6.0,6.0
Perth,Kalgoorlie,Virgin Australia,2022-03-01,36,3.0,4.0
Perth,Karratha,Virgin Australia,2022-03-01,38,0.0,0.0
Perth,Melbourne,Virgin Australia,2022-03-01,84,20.0,26.0
Perth,Newman,Virgin Australia,2022-03-01,23,1.0,1.0
Perth,Port Hedland,Virgin Australia,2022-03-01,19,0.0,1.0
Perth,Sydney,Virgin Australia,2022-03-01,23,8.0,7.0
Port Hedland,Perth,Virgin Australia,2022-03-01,19,4.0,6.0
Proserpine,Brisbane,Virgin Australia,2022-03-01,36,21.0,15.0
Rockhampton,Brisbane,Virgin Australia,2022-03-01,83,22.0,20.0
Sunshine Coast,Melbourne,Virgin Australia,2022-03-01,114,49.0,50.0
Sunshine Coast,Sydney,Virgin Australia,2022-03-01,82,23.0,33.0
Sydney,Adelaide,Virgin Australia,2022-03-01,112,20.0,13.0
Sydney,Ballina,Virgin Australia,2022-03-01,50,9.0,11.0
Sydney,Brisbane,Virgin Australia,2022-03-01,363,74.0,81.0
Sydney,Cairns,Virgin Australia,2022-03-01,52,2.0,5.0
Sydney,Canberra,Virgin Australia,2022-03-01,89,18.0,14.0
Sydney,Coffs Harbour,Virgin Australia,2022-03-01,19,3.0,3.0
Sydney,Gold Coast,Virgin Australia,2022-03-01,272,59.0,71.0
Sydney,Hamilton Island,Virgin Australia,2022-03-01,22,1.0,3.0
Sydney,Hobart,Virgin Australia,2022-03-01,67,20.0,9.0
Sydney,Launceston,Virgin Australia,2022-03-01,27,7.0,6.0
Sydney,Melbourne,Virgin Australia,2022-03-01,618,265.0,169.0
Sydney,Perth,Virgin Australia,2022-03-01,23,9.0,5.0
Sydney,Sunshine Coast,Virgin Australia,2022-03-01,82,14.0,18.0
Townsville,Brisbane,Virgin Australia,2022-03-01,107,19.0,15.0
Adelaide,Perth,Virgin Australia Regional Airlines,2022-03-01,10,6.0,5.0
Broome,Perth,Virgin Australia Regional Airlines,2022-03-01,24,6.0,2.0
Kalgoorlie,Perth,Virgin Australia Regional Airlines,2022-03-01,27,5.0,7.0
Karratha,Perth,Virgin Australia Regional Airlines,2022-03-01,16,1.0,2.0
Newman,Perth,Virgin Australia Regional Airlines,2022-03-01,37,9.0,9.0
Perth,Adelaide,Virgin Australia Regional Airlines,2022-03-01,10,2.0,3.0
Perth,Broome,Virgin Australia Regional Airlines,2022-03-01,24,2.0,2.0
Perth,Kalgoorlie,Virgin Australia Regional Airlines,2022-03-01,27,2.0,2.0
Perth,Karratha,Virgin Australia Regional Airlines,2022-03-01,16,0.0,0.0
Perth,Newman,Virgin Australia Regional Airlines,2022-03-01,37,3.0,4.0
Perth,Port Hedland,Virgin Australia Regional Airlines,2022-03-01,34,2.0,2.0
Port Hedland,Perth,Virgin Australia Regional Airlines,2022-03-01,34,4.0,6.0
Adelaide,Brisbane,Jetstar,2022-04-01,33,13.0,10.0
Adelaide,Gold Coast,Jetstar,2022-04-01,30,4.0,4.0
Adelaide,Melbourne,Jetstar,2022-04-01,117,53.0,50.0
Adelaide,Perth,Jetstar,2022-04-01,26,8.0,6.0
Adelaide,Sydney,Jetstar,2022-04-01,125,33.0,34.0
Ballina,Sydney,Jetstar,2022-04-01,78,34.0,27.0
Brisbane,Adelaide,Jetstar,2022-04-01,33,14.0,7.0
Brisbane,Cairns,Jetstar,2022-04-01,92,48.0,46.0
Brisbane,Canberra,Jetstar,2022-04-01,21,13.0,7.0
Brisbane,Darwin,Jetstar,2022-04-01,23,8.0,4.0
Brisbane,Hobart,Jetstar,2022-04-01,34,7.0,6.0
Brisbane,Mackay,Jetstar,2022-04-01,30,4.0,8.0
Brisbane,Melbourne,Jetstar,2022-04-01,192,114.0,91.0
Brisbane,Newcastle,Jetstar,2022-04-01,60,19.0,17.0
Brisbane,Perth,Jetstar,2022-04-01,26,14.0,8.0
Brisbane,Proserpine,Jetstar,2022-04-01,41,18.0,18.0
Brisbane,Sydney,Jetstar,2022-04-01,152,86.0,74.0
Brisbane,Townsville,Jetstar,2022-04-01,54,16.0,14.0
Cairns,Brisbane,Jetstar,2022-04-01,92,36.0,43.0
Cairns,Melbourne,Jetstar,2022-04-01,114,36.0,25.0
Cairns,Sydney,Jetstar,2022-04-01,120,32.0,23.0
Canberra,Brisbane,Jetstar,2022-04-01,22,17.0,14.0
Darwin,Brisbane,Jetstar,2022-04-01,23,6.0,8.0
Darwin,Melbourne,Jetstar,2022-04-01,25,17.0,15.0
Gold Coast,Adelaide,Jetstar,2022-04-01,30,9.0,4.0
Gold Coast,Melbourne,Jetstar,2022-04-01,235,101.0,87.0
Gold Coast,Sydney,Jetstar,2022-04-01,293,117.0,103.0
Hamilton Island,Sydney,Jetstar,2022-04-01,30,16.0,13.0
Hobart,Brisbane,Jetstar,2022-04-01,34,10.0,11.0
Hobart,Melbourne,Jetstar,2022-04-01,176,107.0,104.0
Hobart,Sydney,Jetstar,2022-04-01,109,37.0,44.0
Launceston,Melbourne,Jetstar,2022-04-01,120,75.0,72.0
Launceston,Sydney,Jetstar,2022-04-01,56,28.0,29.0
Mackay,Brisbane,Jetstar,2022-04-01,30,9.0,12.0
Melbourne,Adelaide,Jetstar,2022-04-01,117,57.0,45.0
Melbourne,Brisbane,Jetstar,2022-04-01,193,111.0,119.0
Melbourne,Cairns,Jetstar,2022-04-01,115,74.0,65.0
Melbourne,Darwin,Jetstar,2022-04-01,26,11.0,12.0
Melbourne,Gold Coast,Jetstar,2022-04-01,235,118.0,124.0
Melbourne,Hobart,Jetstar,2022-04-01,176,99.0,82.0
Melbourne,Launceston,Jetstar,2022-04-01,120,60.0,56.0
Melbourne,Newcastle,Jetstar,2022-04-01,92,48.0,54.0
Melbourne,Perth,Jetstar,2022-04-01,45,25.0,15.0
Melbourne,Sunshine Coast,Jetstar,2022-04-01,84,42.0,41.0
Melbourne,Sydney,Jetstar,2022-04-01,402,204.0,196.0
Newcastle,Brisbane,Jetstar,2022-04-01,60,20.0,22.0
Newcastle,Melbourne,Jetstar,2022-04-01,91,58.0,48.0
Perth,Adelaide,Jetstar,2022-04-01,26,13.0,14.0
Perth,Brisbane,Jetstar,2022-04-01,26,20.0,17.0
Perth,Melbourne,Jetstar,2022-04-01,44,25.0,24.0
Perth,Sydney,Jetstar,2022-04-01,31,19.0,18.0
Proserpine,Brisbane,Jetstar,2022-04-01,42,29.0,28.0
Sunshine Coast,Melbourne,Jetstar,2022-04-01,82,48.0,46.0
Sunshine Coast,Sydney,Jetstar,2022-04-01,102,33.0,35.0
Sydney,Adelaide,Jetstar,2022-04-01,125,54.0,35.0
Sydney,Ballina,Jetstar,2022-04-01,78,24.0,22.0
Sydney,Brisbane,Jetstar,2022-04-01,155,89.0,86.0
Sydney,Cairns,Jetstar,2022-04-01,120,50.0,43.0
Sydney,Gold Coast,Jetstar,2022-04-01,293,113.0,112.0
Sydney,Hamilton Island,Jetstar,2022-04-01,30,6.0,7.0
Sydney,Hobart,Jetstar,2022-04-01,109,28.0,17.0
Sydney,Launceston,Jetstar,2022-04-01,56,24.0,18.0
Sydney,Melbourne,Jetstar,2022-04-01,403,206.0,167.0
Sydney,Perth,Jetstar,2022-04-01,32,17.0,13.0
Sydney,Sunshine Coast,Jetstar,2022-04-01,101,25.0,27.0
Townsville,Brisbane,Jetstar,2022-04-01,54,20.0,22.0
Adelaide,Brisbane,Qantas,2022-04-01,45,10.0,7.0
Adelaide,Melbourne,Qantas,2022-04-01,232,78.0,78.0
Adelaide,Perth,Qantas,2022-04-01,92,32.0,27.0
Adelaide,Sydney,Qantas,2022-04-01,213,72.0,95.0
Brisbane,Adelaide,Qantas,2022-04-01,46,4.0,1.0
Brisbane,Cairns,Qantas,2022-04-01,93,23.0,18.0
Brisbane,Canberra,Qantas,2022-04-01,51,14.0,8.0
Brisbane,Darwin,Qantas,2022-04-01,50,17.0,14.0
Brisbane,Hamilton Island,Qantas,2022-04-01,39,6.0,7.0
Brisbane,Hobart,Qantas,2022-04-01,8,1.0,2.0
Brisbane,Mackay,Qantas,2022-04-01,102,23.0,22.0
Brisbane,Melbourne,Qantas,2022-04-01,374,140.0,127.0
Brisbane,Mount Isa,Qantas,2022-04-01,34,3.0,1.0
Brisbane,Perth,Qantas,2022-04-01,100,39.0,24.0
Brisbane,Sydney,Qantas,2022-04-01,488,163.0,189.0
Brisbane,Townsville,Qantas,2022-04-01,113,37.0,33.0
Broome,Perth,Qantas,2022-04-01,13,5.0,3.0
Cairns,Brisbane,Qantas,2022-04-01,91,11.0,12.0
Cairns,Melbourne,Qantas,2022-04-01,58,32.0,32.0
Cairns,Sydney,Qantas,2022-04-01,81,43.0,41.0
Canberra,Brisbane,Qantas,2022-04-01,51,16.0,10.0
Canberra,Melbourne,Qantas,2022-04-01,4,3.0,3.0
Darwin,Brisbane,Qantas,2022-04-01,50,31.0,34.0
Darwin,Melbourne,Qantas,2022-04-01,32,19.0,22.0
Darwin,Perth,Qantas,2022-04-01,26,11.0,5.0
Gold Coast,Melbourne,Qantas,2022-04-01,78,53.0,40.0
Gold Coast,Sydney,Qantas,2022-04-01,97,48.0,44.0
Hamilton Island,Brisbane,Qantas,2022-04-01,39,11.0,10.0
Hamilton Island,Sydney,Qantas,2022-04-01,37,15.0,15.0
Hobart,Brisbane,Qantas,2022-04-01,8,4.0,3.0
Hobart,Melbourne,Qantas,2022-04-01,5,3.0,3.0
Hobart,Sydney,Qantas,2022-04-01,25,12.0,12.0
Kalgoorlie,Perth,Qantas,2022-04-01,24,8.0,5.0
Karratha,Perth,Qantas,2022-04-01,47,7.0,3.0
Mackay,Brisbane,Qantas,2022-04-01,102,25.0,28.0
Melbourne,Adelaide,Qantas,2022-04-01,232,129.0,113.0
Melbourne,Brisbane,Qantas,2022-04-01,387,202.0,188.0
Melbourne,Cairns,Qantas,2022-04-01,59,34.0,31.0
Melbourne,Canberra,Qantas,2022-04-01,4,3.0,3.0
Melbourne,Darwin,Qantas,2022-04-01,32,21.0,15.0
Melbourne,Gold Coast,Qantas,2022-04-01,78,36.0,36.0
Melbourne,Hobart,Qantas,2022-04-01,5,2.0,2.0
Melbourne,Perth,Qantas,2022-04-01,133,103.0,93.0
Melbourne,Sunshine Coast,Qantas,2022-04-01,57,31.0,30.0
Melbourne,Sydney,Qantas,2022-04-01,740,347.0,392.0
Mount Isa,Brisbane,Qantas,2022-04-01,33,2.0,2.0
Newman,Perth,Qantas,2022-04-01,30,2.0,2.0
Perth,Adelaide,Qantas,2022-04-01,93,32.0,34.0
Perth,Brisbane,Qantas,2022-04-01,100,21.0,33.0
Perth,Broome,Qantas,2022-04-01,14,3.0,1.0
Perth,Darwin,Qantas,2022-04-01,26,7.0,7.0
Perth,Kalgoorlie,Qantas,2022-04-01,24,2.0,2.0
Perth,Karratha,Qantas,2022-04-01,49,9.0,9.0
Perth,Melbourne,Qantas,2022-04-01,132,39.0,68.0
Perth,Newman,Qantas,2022-04-01,30,3.0,3.0
Perth,Port Hedland,Qantas,2022-04-01,36,4.0,2.0
Perth,Sydney,Qantas,2022-04-01,153,56.0,65.0
Port Hedland,Perth,Qantas,2022-04-01,36,11.0,6.0
Sunshine Coast,Melbourne,Qantas,2022-04-01,56,32.0,36.0
Sunshine Coast,Sydney,Qantas,2022-04-01,75,24.0,25.0
Sydney,Adelaide,Qantas,2022-04-01,212,96.0,93.0
Sydney,Brisbane,Qantas,2022-04-01,485,265.0,256.0
Sydney,Cairns,Qantas,2022-04-01,81,42.0,39.0
Sydney,Gold Coast,Qantas,2022-04-01,97,52.0,52.0
Sydney,Hamilton Island,Qantas,2022-04-01,37,17.0,15.0
Sydney,Hobart,Qantas,2022-04-01,26,15.0,11.0
Sydney,Melbourne,Qantas,2022-04-01,730,352.0,319.0
Sydney,Perth,Qantas,2022-04-01,155,114.0,91.0
Sydney,Sunshine Coast,Qantas,2022-04-01,78,36.0,42.0
Townsville,Brisbane,Qantas,2022-04-01,113,29.0,34.0
Adelaide,Alice Springs,QantasLink,2022-04-01,44,12.0,11.0
Adelaide,Brisbane,QantasLink,2022-04-01,53,38.0,43.0
Adelaide,Canberra,QantasLink,2022-04-01,59,14.0,16.0
Adelaide,Gold Coast,QantasLink,2022-04-01,13,3.0,4.0
Adelaide,Port Lincoln,QantasLink,2022-04-01,131,28.0,25.0
Albury,Sydney,QantasLink,2022-04-01,85,30.0,28.0
Alice Springs,Adelaide,QantasLink,2022-04-01,44,23.0,19.0
Armidale,Sydney,QantasLink,2022-04-01,80,20.0,19.0
Ballina,Sydney,QantasLink,2022-04-01,95,45.0,47.0
Brisbane,Adelaide,QantasLink,2022-04-01,53,36.0,33.0
Brisbane,Cairns,QantasLink,2022-04-01,29,16.0,17.0
Brisbane,Canberra,QantasLink,2022-04-01,77,40.0,36.0
Brisbane,Emerald,QantasLink,2022-04-01,94,22.0,13.0
Brisbane,Gladstone,QantasLink,2022-04-01,114,48.0,42.0
Brisbane,Hobart,QantasLink,2022-04-01,25,7.0,6.0
Brisbane,Mackay,QantasLink,2022-04-01,9,3.0,2.0
Brisbane,Mount Isa,QantasLink,2022-04-01,16,10.0,7.0
Brisbane,Newcastle,QantasLink,2022-04-01,120,59.0,49.0
Brisbane,Proserpine,QantasLink,2022-04-01,27,11.0,16.0
Brisbane,Rockhampton,QantasLink,2022-04-01,132,39.0,39.0
Brisbane,Townsville,QantasLink,2022-04-01,2,2.0,2.0
Broome,Perth,QantasLink,2022-04-01,69,21.0,17.0
Cairns,Brisbane,QantasLink,2022-04-01,28,17.0,20.0
Cairns,Townsville,QantasLink,2022-04-01,131,24.0,25.0
Canberra,Adelaide,QantasLink,2022-04-01,59,24.0,22.0
Canberra,Brisbane,QantasLink,2022-04-01,77,31.0,35.0
Canberra,Melbourne,QantasLink,2022-04-01,250,103.0,115.0
Canberra,Sydney,QantasLink,2022-04-01,418,102.0,127.0
Coffs Harbour,Sydney,QantasLink,2022-04-01,115,43.0,39.0
Darwin,Perth,QantasLink,2022-04-01,6,5.0,6.0
Dubbo,Sydney,QantasLink,2022-04-01,85,24.0,23.0
Emerald,Brisbane,QantasLink,2022-04-01,94,21.0,26.0
Gladstone,Brisbane,QantasLink,2022-04-01,115,32.0,31.0
Gold Coast,Adelaide,QantasLink,2022-04-01,13,9.0,7.0
Gold Coast,Melbourne,QantasLink,2022-04-01,3,3.0,3.0
Gold Coast,Sydney,QantasLink,2022-04-01,20,11.0,11.0
Hobart,Brisbane,QantasLink,2022-04-01,25,7.0,7.0
Hobart,Melbourne,QantasLink,2022-04-01,102,47.0,45.0
Hobart,Sydney,QantasLink,2022-04-01,45,19.0,27.0
Kalgoorlie,Perth,QantasLink,2022-04-01,43,18.0,14.0
Karratha,Perth,QantasLink,2022-04-01,82,17.0,11.0
Launceston,Melbourne,QantasLink,2022-04-01,107,66.0,80.0
Launceston,Sydney,QantasLink,2022-04-01,31,16.0,17.0
Mackay,Brisbane,QantasLink,2022-04-01,12,4.0,4.0
