City1,City2,Month,Passenger_Trips,Aircraft_Trips,Route_Distance,Seats
KARRATHA,PERTH,May-10,47473,588,1250,84158
LAUNCESTON,MELBOURNE,May-10,66151,693,476,89170
LAUNCESTON,SYDNEY,May-10,14961,131,914,20013
MELBOURNE,BURNIE,May-10,0,0,378,0
MELBOURNE,GOLD COAST,May-10,126388,822,1330,150109
MELBOURNE,MILDURA,May-10,16971,418,457,23802
MELBOURNE,NEWCASTLE,May-10,28753,213,836,37128
MELBOURNE,PERTH,May-10,129429,854,2706,164038
MELBOURNE,SYDNEY,May-10,632436,4540,706,849108
NEWCASTLE,GOLD COAST,May-10,12726,90,539,16014
PERTH,NEWMAN,May-10,16204,254,1019,28362
PERTH,PORT HEDLAND,May-10,27849,339,1312,41694
PERTH,SYDNEY,May-10,121767,768,3284,161336
PORT MACQUARIE,SYDNEY,May-10,17671,399,321,25998
SUNSHINE COAST,MELBOURNE,May-10,27645,230,1454,40188
SUNSHINE COAST,SYDNEY,May-10,35307,322,837,51896
SYDNEY,TOWNSVILLE,May-10,13229,118,1690,17790
SYDNEY,WAGGA WAGGA,May-10,16078,516,367,25490
ADELAIDE,ALICE SPRINGS,Jun-10,0,0,1316,0
ADELAIDE,BRISBANE,Jun-10,56127,489,1622,74781
ADELAIDE,CANBERRA,Jun-10,15642,160,972,22174
ADELAIDE,GOLD COAST,Jun-10,20782,178,1607,29884
ADELAIDE,MELBOURNE,Jun-10,176182,1592,643,232640
ADELAIDE,PERTH,Jun-10,44217,458,2120,58610
ADELAIDE,PORT LINCOLN,Jun-10,15203,680,246,30587
ADELAIDE,SYDNEY,Jun-10,131704,1076,1167,173108
ALBURY,SYDNEY,Jun-10,20079,528,452,30018
ALICE SPRINGS,MELBOURNE,Jun-10,11797,92,1860,14712
ALICE SPRINGS,SYDNEY,Jun-10,0,0,2022,0
BALLINA,SYDNEY,Jun-10,17074,276,612,25101
BRISBANE,CAIRNS,Jun-10,98651,731,1391,120971
BRISBANE,CANBERRA,Jun-10,49867,542,956,68305
BRISBANE,DARWIN,Jun-10,33572,190,2852,36815
BRISBANE,HAMILTON ISLAND,Jun-10,12117,108,888,18300
BRISBANE,HOBART,Jun-10,0,0,1791,0
BRISBANE,MACKAY,Jun-10,66314,696,797,87543
BRISBANE,MELBOURNE,Jun-10,238786,1847,1381,303056
BRISBANE,NEWCASTLE,Jun-10,46546,467,614,57300
BRISBANE,PERTH,Jun-10,56905,356,3615,72773
BRISBANE,PROSERPINE,Jun-10,16900,120,895,20862
BRISBANE,ROCKHAMPTON,Jun-10,53915,818,518,70764
BRISBANE,SYDNEY,Jun-10,337888,2532,753,431886
BRISBANE,TOWNSVILLE,Jun-10,80138,670,1112,101989
BROOME,PERTH,Jun-10,30932,324,1677,40283
CAIRNS,MELBOURNE,Jun-10,37000,232,2311,43576
CAIRNS,SYDNEY,Jun-10,72642,523,1971,92021
CAIRNS,TOWNSVILLE,Jun-10,15018,434,284,23844
CANBERRA,MELBOURNE,Jun-10,91153,956,470,130300
CANBERRA,SYDNEY,Jun-10,97397,1567,236,144678
COFFS HARBOUR,SYDNEY,Jun-10,23279,400,443,33973
DARWIN,MELBOURNE,Jun-10,25153,159,3131,29362
DARWIN,PERTH,Jun-10,14012,140,2651,17413
DARWIN,SYDNEY,Jun-10,0,0,3155,0
DEVONPORT,MELBOURNE,Jun-10,0,0,412,0
DUBBO,SYDNEY,Jun-10,15160,547,310,21594
GOLD COAST,SYDNEY,Jun-10,182126,1356,680,235037
HAMILTON ISLAND,SYDNEY,Jun-10,12417,120,1526,20052
HERVEY BAY,SYDNEY,Jun-10,0,0,973,0
HOBART,MELBOURNE,Jun-10,91082,720,618,120423
HOBART,SYDNEY,Jun-10,34244,332,1039,45024
KALGOORLIE,PERTH,Jun-10,18732,194,538,24994
KARRATHA,PERTH,Jun-10,47653,560,1250,80385
LAUNCESTON,MELBOURNE,Jun-10,63061,693,476,88532
LAUNCESTON,SYDNEY,Jun-10,14547,130,914,19836
MELBOURNE,BURNIE,Jun-10,0,0,378,0
MELBOURNE,GOLD COAST,Jun-10,134933,879,1330,159796
MELBOURNE,MILDURA,Jun-10,16048,404,457,23417
MELBOURNE,NEWCASTLE,Jun-10,26546,204,836,34530
MELBOURNE,PERTH,Jun-10,131072,855,2706,165370
MELBOURNE,SYDNEY,Jun-10,619949,4246,706,791624
NEWCASTLE,GOLD COAST,Jun-10,11193,84,539,14820
PERTH,NEWMAN,Jun-10,16669,255,1019,28511
PERTH,PORT HEDLAND,Jun-10,29154,329,1312,41091
PERTH,SYDNEY,Jun-10,115483,736,3284,155601
PORT MACQUARIE,SYDNEY,Jun-10,16711,377,321,25067
SUNSHINE COAST,MELBOURNE,Jun-10,29398,226,1454,38922
SUNSHINE COAST,SYDNEY,Jun-10,31650,303,837,48690
SYDNEY,TOWNSVILLE,Jun-10,13879,114,1690,17370
SYDNEY,WAGGA WAGGA,Jun-10,15234,470,367,23465
ADELAIDE,ALICE SPRINGS,Jul-10,0,0,1316,0
ADELAIDE,BRISBANE,Jul-10,66121,522,1622,80317
ADELAIDE,CANBERRA,Jul-10,15979,162,972,21800
ADELAIDE,GOLD COAST,Jul-10,23536,184,1607,30307
ADELAIDE,MELBOURNE,Jul-10,198798,1670,643,246428
ADELAIDE,PERTH,Jul-10,50218,480,2120,60900
ADELAIDE,PORT LINCOLN,Jul-10,15847,670,246,30711
ADELAIDE,SYDNEY,Jul-10,151498,1158,1167,188311
ALBURY,SYDNEY,Jul-10,22539,582,452,31616
ALICE SPRINGS,MELBOURNE,Jul-10,13518,96,1860,15444
ALICE SPRINGS,SYDNEY,Jul-10,0,0,2022,0
BALLINA,SYDNEY,Jul-10,20387,288,612,27855
BRISBANE,CAIRNS,Jul-10,112851,749,1391,125039
BRISBANE,CANBERRA,Jul-10,55164,562,956,70072
BRISBANE,DARWIN,Jul-10,38991,227,2852,43512
BRISBANE,HAMILTON ISLAND,Jul-10,14152,124,888,20814
BRISBANE,HOBART,Jul-10,0,0,1791,0
BRISBANE,MACKAY,Jul-10,71324,762,797,97065
BRISBANE,MELBOURNE,Jul-10,269932,1999,1381,326645
BRISBANE,NEWCASTLE,Jul-10,49926,500,614,62015
BRISBANE,PERTH,Jul-10,64031,371,3615,74938
BRISBANE,PROSERPINE,Jul-10,18417,124,895,21538
BRISBANE,ROCKHAMPTON,Jul-10,55354,853,518,72001
BRISBANE,SYDNEY,Jul-10,387219,2713,753,474935
BRISBANE,TOWNSVILLE,Jul-10,86755,703,1112,105345
BROOME,PERTH,Jul-10,36471,336,1677,41432
CAIRNS,MELBOURNE,Jul-10,46875,267,2311,53826
CAIRNS,SYDNEY,Jul-10,88429,552,1971,98674
CAIRNS,TOWNSVILLE,Jul-10,15872,466,284,24921
CANBERRA,MELBOURNE,Jul-10,91414,991,470,135142
CANBERRA,SYDNEY,Jul-10,94187,1558,236,140890
COFFS HARBOUR,SYDNEY,Jul-10,25195,420,443,35448
DARWIN,MELBOURNE,Jul-10,33905,209,3131,39670
DARWIN,PERTH,Jul-10,15822,146,2651,18271
DARWIN,SYDNEY,Jul-10,0,0,3155,0
DEVONPORT,MELBOURNE,Jul-10,0,0,412,0
DUBBO,SYDNEY,Jul-10,15695,576,310,22782
GOLD COAST,SYDNEY,Jul-10,207224,1485,680,251620
HAMILTON ISLAND,SYDNEY,Jul-10,15242,124,1526,20268
HERVEY BAY,SYDNEY,Jul-10,0,0,973,0
HOBART,MELBOURNE,Jul-10,93693,753,618,125452
HOBART,SYDNEY,Jul-10,37953,364,1039,51155
KALGOORLIE,PERTH,Jul-10,19006,204,538,26074
KARRATHA,PERTH,Jul-10,50823,562,1250,81451
LAUNCESTON,MELBOURNE,Jul-10,65673,734,476,94292
LAUNCESTON,SYDNEY,Jul-10,15159,136,914,20400
MELBOURNE,BURNIE,Jul-10,0,0,378,0
MELBOURNE,GOLD COAST,Jul-10,158716,1029,1330,189105
MELBOURNE,MILDURA,Jul-10,16733,424,457,24288
MELBOURNE,NEWCASTLE,Jul-10,31846,232,836,39786
MELBOURNE,PERTH,Jul-10,148685,918,2706,176352
MELBOURNE,SYDNEY,Jul-10,666069,4506,706,834641
NEWCASTLE,GOLD COAST,Jul-10,15622,124,539,21714
PERTH,NEWMAN,Jul-10,17201,258,1019,28914
PERTH,PORT HEDLAND,Jul-10,30048,333,1312,41901
PERTH,SYDNEY,Jul-10,136116,828,3284,173599
PORT MACQUARIE,SYDNEY,Jul-10,17428,397,321,25553
SUNSHINE COAST,MELBOURNE,Jul-10,35458,271,1454,46509
SUNSHINE COAST,SYDNEY,Jul-10,41995,352,837,57806
SYDNEY,TOWNSVILLE,Jul-10,15274,118,1690,17874
SYDNEY,WAGGA WAGGA,Jul-10,15561,501,367,24278
ADELAIDE,ALICE SPRINGS,Aug-10,0,0,1316,0
ADELAIDE,BRISBANE,Aug-10,61318,494,1622,75168
ADELAIDE,CANBERRA,Aug-10,15221,164,972,22238
ADELAIDE,GOLD COAST,Aug-10,23235,168,1607,27538
ADELAIDE,MELBOURNE,Aug-10,197499,1637,643,240957
ADELAIDE,PERTH,Aug-10,46637,475,2120,59117
ADELAIDE,PORT LINCOLN,Aug-10,15565,642,246,29266
ADELAIDE,SYDNEY,Aug-10,143445,1079,1167,178059
ALBURY,SYDNEY,Aug-10,22078,597,452,31061
ALICE SPRINGS,MELBOURNE,Aug-10,12982,98,1860,15813
ALICE SPRINGS,SYDNEY,Aug-10,0,0,2022,0
AYERS ROCK,SYDNEY,Aug-10,0,0,2181,0
BALLINA,SYDNEY,Aug-10,21005,302,612,30444
BRISBANE,CAIRNS,Aug-10,110701,748,1391,122114
BRISBANE,CANBERRA,Aug-10,52871,568,956,70144
BRISBANE,DARWIN,Aug-10,35089,229,2852,43798
BRISBANE,HAMILTON ISLAND,Aug-10,14742,125,888,20598
BRISBANE,HOBART,Aug-10,0,0,1791,0
BRISBANE,MACKAY,Aug-10,67231,668,797,83757
BRISBANE,MELBOURNE,Aug-10,266882,2031,1381,327632
BRISBANE,NEWCASTLE,Aug-10,48070,481,614,58465
BRISBANE,PERTH,Aug-10,61160,371,3615,74451
BRISBANE,PROSERPINE,Aug-10,18548,124,895,21138
BRISBANE,ROCKHAMPTON,Aug-10,55993,833,518,71648
BRISBANE,SYDNEY,Aug-10,371501,2606,753,465417
BRISBANE,TOWNSVILLE,Aug-10,83509,697,1112,102792
BROOME,PERTH,Aug-10,35103,338,1677,41755
CAIRNS,MELBOURNE,Aug-10,40072,229,2311,44324
CAIRNS,SYDNEY,Aug-10,82950,529,1971,92914
CAIRNS,TOWNSVILLE,Aug-10,16297,473,284,25415
CANBERRA,MELBOURNE,Aug-10,90414,988,470,137099
CANBERRA,SYDNEY,Aug-10,95243,1516,236,141768
COFFS HARBOUR,SYDNEY,Aug-10,24920,407,443,36043
DARWIN,MELBOURNE,Aug-10,29391,212,3131,40119
DARWIN,PERTH,Aug-10,14448,144,2651,17643
DARWIN,SYDNEY,Aug-10,0,0,3155,0
DEVONPORT,MELBOURNE,Aug-10,0,0,412,0
DUBBO,SYDNEY,Aug-10,15910,582,310,22854
GOLD COAST,SYDNEY,Aug-10,190872,1305,680,226714
HAMILTON ISLAND,SYDNEY,Aug-10,14840,122,1526,19938
HERVEY BAY,SYDNEY,Aug-10,0,0,973,0
HOBART,MELBOURNE,Aug-10,97339,707,618,119913
HOBART,SYDNEY,Aug-10,37978,343,1039,48705
KALGOORLIE,PERTH,Aug-10,21873,222,538,29022
KARRATHA,PERTH,Aug-10,49422,575,1250,82706
LAUNCESTON,MELBOURNE,Aug-10,66408,659,476,82236
LAUNCESTON,SYDNEY,Aug-10,15531,134,914,20680
MELBOURNE,BURNIE,Aug-10,0,0,378,0
MELBOURNE,GOLD COAST,Aug-10,148465,948,1330,168058
MELBOURNE,MILDURA,Aug-10,17280,426,457,24068
MELBOURNE,NEWCASTLE,Aug-10,30788,218,836,37998
MELBOURNE,PERTH,Aug-10,140496,913,2706,174994
MELBOURNE,SYDNEY,Aug-10,669184,4374,706,815820
NEWCASTLE,GOLD COAST,Aug-10,13884,100,539,17628
PERTH,NEWMAN,Aug-10,17932,258,1019,28979
PERTH,PORT HEDLAND,Aug-10,30336,344,1312,43444
PERTH,SYDNEY,Aug-10,125628,827,3284,173033
PORT MACQUARIE,SYDNEY,Aug-10,17349,390,321,25085
SUNSHINE COAST,MELBOURNE,Aug-10,34868,248,1454,43263
SUNSHINE COAST,SYDNEY,Aug-10,37940,288,837,48484
SYDNEY,TOWNSVILLE,Aug-10,15695,123,1690,18346
SYDNEY,WAGGA WAGGA,Aug-10,16653,513,367,24787
ADELAIDE,ALICE SPRINGS,Sep-10,0,0,1316,0
ADELAIDE,BRISBANE,Sep-10,64885,501,1622,77550
ADELAIDE,CANBERRA,Sep-10,16495,160,972,21857
ADELAIDE,GOLD COAST,Sep-10,23112,173,1607,27785
ADELAIDE,MELBOURNE,Sep-10,189367,1594,643,233325
ADELAIDE,PERTH,Sep-10,48486,464,2120,57960
ADELAIDE,PORT LINCOLN,Sep-10,16350,607,246,28086
ADELAIDE,SYDNEY,Sep-10,147435,1103,1167,181635
ALBURY,SYDNEY,Sep-10,22380,583,452,30732
ALICE SPRINGS,MELBOURNE,Sep-10,13730,100,1860,16192
ALICE SPRINGS,SYDNEY,Sep-10,0,0,2022,0
AYERS ROCK,SYDNEY,Sep-10,14207,124,2181,17142
BALLINA,SYDNEY,Sep-10,23167,327,612,31104
BRISBANE,CAIRNS,Sep-10,102416,720,1391,121002
BRISBANE,CANBERRA,Sep-10,54406,550,956,67965
BRISBANE,DARWIN,Sep-10,33341,222,2852,42088
BRISBANE,HAMILTON ISLAND,Sep-10,16168,114,888,19770
BRISBANE,HOBART,Sep-10,0,0,1791,0
BRISBANE,MACKAY,Sep-10,75328,689,797,92040
BRISBANE,MELBOURNE,Sep-10,284386,2036,1381,333469
BRISBANE,NEWCASTLE,Sep-10,48431,474,614,59043
BRISBANE,PERTH,Sep-10,64995,360,3615,73565
BRISBANE,PROSERPINE,Sep-10,18227,116,895,20349
BRISBANE,ROCKHAMPTON,Sep-10,56859,810,518,68994
BRISBANE,SYDNEY,Sep-10,375993,2579,753,451849
BRISBANE,TOWNSVILLE,Sep-10,83717,674,1112,99955
BROOME,PERTH,Sep-10,30786,326,1677,40090
CAIRNS,MELBOURNE,Sep-10,47744,279,2311,53838
CAIRNS,SYDNEY,Sep-10,78759,533,1971,94353
CAIRNS,TOWNSVILLE,Sep-10,16375,454,284,24115
CANBERRA,MELBOURNE,Sep-10,92438,976,470,130778
CANBERRA,SYDNEY,Sep-10,94038,1369,236,135612
COFFS HARBOUR,SYDNEY,Sep-10,25779,405,443,35068
DARWIN,MELBOURNE,Sep-10,29185,207,3131,38902
DARWIN,PERTH,Sep-10,13743,142,2651,17761
DARWIN,SYDNEY,Sep-10,0,0,3155,0
DEVONPORT,MELBOURNE,Sep-10,0,0,412,0
DUBBO,SYDNEY,Sep-10,17083,572,310,22769
GOLD COAST,SYDNEY,Sep-10,197482,1344,680,231798
HAMILTON ISLAND,SYDNEY,Sep-10,16684,119,1526,20808
HERVEY BAY,SYDNEY,Sep-10,0,0,973,0
HOBART,MELBOURNE,Sep-10,100931,704,618,119152
HOBART,SYDNEY,Sep-10,41259,346,1039,49783
KALGOORLIE,PERTH,Sep-10,20217,201,538,25455
KARRATHA,PERTH,Sep-10,50523,547,1250,78384
LAUNCESTON,MELBOURNE,Sep-10,65545,661,476,80408
LAUNCESTON,SYDNEY,Sep-10,17457,130,914,20784
MELBOURNE,BURNIE,Sep-10,0,0,378,0
MELBOURNE,GOLD COAST,Sep-10,164459,1005,1330,185240
MELBOURNE,MILDURA,Sep-10,17379,412,457,23275
MELBOURNE,NEWCASTLE,Sep-10,32787,230,836,39396
MELBOURNE,PERTH,Sep-10,145441,914,2706,178492
MELBOURNE,SYDNEY,Sep-10,660279,4235,706,786055
NEWCASTLE,GOLD COAST,Sep-10,16166,120,539,20970
PERTH,NEWMAN,Sep-10,18214,252,1019,28188
PERTH,PORT HEDLAND,Sep-10,29230,337,1312,42106
PERTH,SYDNEY,Sep-10,139604,811,3284,175327
PORT MACQUARIE,SYDNEY,Sep-10,17797,380,321,24541
SUNSHINE COAST,MELBOURNE,Sep-10,37101,257,1454,45257
SUNSHINE COAST,SYDNEY,Sep-10,40482,317,837,53364
SYDNEY,TOWNSVILLE,Sep-10,14773,114,1690,16944
SYDNEY,WAGGA WAGGA,Sep-10,17024,506,367,24845
ADELAIDE,ALICE SPRINGS,Oct-10,0,0,1316,0
ADELAIDE,BRISBANE,Oct-10,67870,517,1622,78756
ADELAIDE,CANBERRA,Oct-10,16942,161,972,22097
ADELAIDE,GOLD COAST,Oct-10,25085,182,1607,29580
ADELAIDE,MELBOURNE,Oct-10,204470,1634,643,241220
ADELAIDE,PERTH,Oct-10,53373,475,2120,60677
ADELAIDE,PORT LINCOLN,Oct-10,18164,625,246,29253
ADELAIDE,SYDNEY,Oct-10,164032,1151,1167,189038
ALBURY,SYDNEY,Oct-10,23170,592,452,31607
ALICE SPRINGS,MELBOURNE,Oct-10,12917,102,1860,16488
ALICE SPRINGS,SYDNEY,Oct-10,0,0,2022,0
AYERS ROCK,SYDNEY,Oct-10,14531,127,2181,17367
BALLINA,SYDNEY,Oct-10,25966,333,612,33594
BRISBANE,CAIRNS,Oct-10,104589,749,1391,125519
BRISBANE,CANBERRA,Oct-10,54252,575,956,70501
BRISBANE,DARWIN,Oct-10,30516,195,2852,37852
BRISBANE,HAMILTON ISLAND,Oct-10,18377,124,888,22140
BRISBANE,HOBART,Oct-10,0,0,1791,0
BRISBANE,MACKAY,Oct-10,78532,750,797,96258
BRISBANE,MELBOURNE,Oct-10,284765,2061,1381,337175
BRISBANE,NEWCASTLE,Oct-10,51740,497,614,62373
BRISBANE,PERTH,Oct-10,69064,370,3615,75703
BRISBANE,PROSERPINE,Oct-10,19369,124,895,21924
BRISBANE,ROCKHAMPTON,Oct-10,56418,846,518,72731
BRISBANE,SYDNEY,Oct-10,403024,2687,753,480110
BRISBANE,TOWNSVILLE,Oct-10,86074,693,1112,107025
BROOME,PERTH,Oct-10,31880,334,1677,42809
CAIRNS,MELBOURNE,Oct-10,52044,323,2311,60350
CAIRNS,SYDNEY,Oct-10,85065,557,1971,100292
CAIRNS,TOWNSVILLE,Oct-10,16084,453,284,24274
CANBERRA,MELBOURNE,Oct-10,101959,1007,470,133933
CANBERRA,SYDNEY,Oct-10,97804,1589,236,139988
COFFS HARBOUR,SYDNEY,Oct-10,28810,418,443,37032
DARWIN,MELBOURNE,Oct-10,26284,200,3131,37686
DARWIN,PERTH,Oct-10,13001,145,2651,18021
DARWIN,SYDNEY,Oct-10,0,0,3155,0
DEVONPORT,MELBOURNE,Oct-10,0,0,412,0
DUBBO,SYDNEY,Oct-10,16889,556,310,22350
GOLD COAST,SYDNEY,Oct-10,202956,1352,680,232417
HAMILTON ISLAND,SYDNEY,Oct-10,18338,124,1526,21498
HERVEY BAY,SYDNEY,Oct-10,0,0,973,0
HOBART,MELBOURNE,Oct-10,103241,734,618,123357
HOBART,SYDNEY,Oct-10,43616,372,1039,51984
KALGOORLIE,PERTH,Oct-10,20489,204,538,27590
KARRATHA,PERTH,Oct-10,53722,551,1250,78268
LAUNCESTON,MELBOURNE,Oct-10,69632,693,476,84781
LAUNCESTON,SYDNEY,Oct-10,18122,136,914,21360
MELBOURNE,BURNIE,Oct-10,0,0,378,0
MELBOURNE,GOLD COAST,Oct-10,160893,991,1330,182594
MELBOURNE,MILDURA,Oct-10,18341,422,457,24006
MELBOURNE,NEWCASTLE,Oct-10,34650,246,836,42410
MELBOURNE,PERTH,Oct-10,156732,931,2706,184862
MELBOURNE,SYDNEY,Oct-10,698032,4392,706,821471
NEWCASTLE,GOLD COAST,Oct-10,20593,151,539,26596
PERTH,NEWMAN,Oct-10,18342,251,1019,28111
PERTH,PORT HEDLAND,Oct-10,28657,335,1312,41304
PERTH,SYDNEY,Oct-10,152964,844,3284,184359
PORT MACQUARIE,SYDNEY,Oct-10,19329,395,321,25653
SUNSHINE COAST,MELBOURNE,Oct-10,39403,286,1454,48892
SUNSHINE COAST,SYDNEY,Oct-10,45202,339,837,57214
SYDNEY,TOWNSVILLE,Oct-10,15370,118,1690,17736
SYDNEY,WAGGA WAGGA,Oct-10,17907,514,367,25334
ADELAIDE,ALICE SPRINGS,Nov-10,0,0,1316,0
ADELAIDE,BRISBANE,Nov-10,61123,468,1622,74354
ADELAIDE,CANBERRA,Nov-10,16697,161,972,22363
ADELAIDE,GOLD COAST,Nov-10,17664,137,1607,21424
ADELAIDE,MELBOURNE,Nov-10,191040,1563,643,219992
ADELAIDE,PERTH,Nov-10,52047,474,2120,61455
ADELAIDE,PORT LINCOLN,Nov-10,16606,618,246,28825
ADELAIDE,SYDNEY,Nov-10,150592,1082,1167,173542
ALBURY,SYDNEY,Nov-10,21750,580,452,30403
ALICE SPRINGS,MELBOURNE,Nov-10,10782,84,1860,13284
ALICE SPRINGS,SYDNEY,Nov-10,0,0,2022,0
AYERS ROCK,SYDNEY,Nov-10,12904,120,2181,16621
BALLINA,SYDNEY,Nov-10,23067,299,612,27928
BRISBANE,CAIRNS,Nov-10,96262,747,1391,116892
BRISBANE,CANBERRA,Nov-10,50826,565,956,68820
BRISBANE,DARWIN,Nov-10,25706,186,2852,35890
BRISBANE,HAMILTON ISLAND,Nov-10,16477,121,888,20397
BRISBANE,HOBART,Nov-10,0,0,1791,0
BRISBANE,MACKAY,Nov-10,72833,732,797,93415
BRISBANE,MELBOURNE,Nov-10,270998,2008,1381,330228
BRISBANE,NEWCASTLE,Nov-10,50280,493,614,61300
BRISBANE,PERTH,Nov-10,63497,359,3615,72584
BRISBANE,PROSERPINE,Nov-10,18447,120,895,20796
BRISBANE,ROCKHAMPTON,Nov-10,56848,839,518,73525
BRISBANE,SYDNEY,Nov-10,383991,2590,753,463309
BRISBANE,TOWNSVILLE,Nov-10,76072,679,1112,100634
BROOME,PERTH,Nov-10,23007,280,1677,34191
CAIRNS,MELBOURNE,Nov-10,37713,250,2311,45644
CAIRNS,SYDNEY,Nov-10,76886,535,1971,92251
CAIRNS,TOWNSVILLE,Nov-10,15471,470,284,24660
CANBERRA,MELBOURNE,Nov-10,99592,988,470,131950
CANBERRA,SYDNEY,Nov-10,101376,1570,236,138784
COFFS HARBOUR,SYDNEY,Nov-10,27760,405,443,36129
DARWIN,MELBOURNE,Nov-10,22072,180,3131,34333
DARWIN,PERTH,Nov-10,9916,132,2651,15965
DARWIN,SYDNEY,Nov-10,0,0,3155,0
DEVONPORT,MELBOURNE,Nov-10,0,0,412,0
DUBBO,SYDNEY,Nov-10,16310,565,310,22620
GOLD COAST,SYDNEY,Nov-10,197237,1324,680,221874
HAMILTON ISLAND,SYDNEY,Nov-10,17385,120,1526,21168
HERVEY BAY,SYDNEY,Nov-10,0,0,973,0
HOBART,MELBOURNE,Nov-10,106121,728,618,123285
HOBART,SYDNEY,Nov-10,45607,357,1039,53245
KALGOORLIE,PERTH,Nov-10,20773,198,538,27438
KARRATHA,PERTH,Nov-10,52438,555,1250,79603
LAUNCESTON,MELBOURNE,Nov-10,69775,669,476,82146
LAUNCESTON,SYDNEY,Nov-10,17760,130,914,20371
MELBOURNE,BURNIE,Nov-10,0,0,378,0
MELBOURNE,GOLD COAST,Nov-10,158843,1051,1330,192348
MELBOURNE,MILDURA,Nov-10,16733,410,457,23358
MELBOURNE,NEWCASTLE,Nov-10,31710,214,836,36976
MELBOURNE,PERTH,Nov-10,154901,961,2706,185965
MELBOURNE,SYDNEY,Nov-10,690983,4338,706,802656
NEWCASTLE,GOLD COAST,Nov-10,20174,144,539,25323
PERTH,NEWMAN,Nov-10,18468,251,1019,28044
PERTH,PORT HEDLAND,Nov-10,28001,331,1312,41725
PERTH,SYDNEY,Nov-10,142778,814,3284,178460
PORT MACQUARIE,SYDNEY,Nov-10,19089,385,321,25031
SUNSHINE COAST,MELBOURNE,Nov-10,37987,274,1454,46761
SUNSHINE COAST,SYDNEY,Nov-10,42106,314,837,52583
SYDNEY,TOWNSVILLE,Nov-10,14309,123,1690,17937
SYDNEY,WAGGA WAGGA,Nov-10,16382,499,367,24535
ADELAIDE,ALICE SPRINGS,Dec-10,0,0,1316,0
ADELAIDE,BRISBANE,Dec-10,61225,470,1622,72421
ADELAIDE,CANBERRA,Dec-10,15835,154,972,20689
ADELAIDE,GOLD COAST,Dec-10,15139,120,1607,18475
ADELAIDE,MELBOURNE,Dec-10,201043,1679,643,238680
ADELAIDE,PERTH,Dec-10,53205,489,2120,63797
ADELAIDE,PORT LINCOLN,Dec-10,17425,619,246,28954
ADELAIDE,SYDNEY,Dec-10,160582,1181,1167,187813
ALBURY,SYDNEY,Dec-10,20016,546,452,29359
ALICE SPRINGS,MELBOURNE,Dec-10,11107,94,1860,15032
ALICE SPRINGS,SYDNEY,Dec-10,0,0,2022,0
AYERS ROCK,SYDNEY,Dec-10,10930,125,2181,16893
BALLINA,SYDNEY,Dec-10,27435,369,612,37572
BRISBANE,CAIRNS,Dec-10,101132,766,1391,119041
BRISBANE,CANBERRA,Dec-10,52547,578,956,71104
BRISBANE,DARWIN,Dec-10,29054,192,2852,37215
BRISBANE,HAMILTON ISLAND,Dec-10,16404,123,888,20211
BRISBANE,HOBART,Dec-10,0,0,1791,0
BRISBANE,MACKAY,Dec-10,75209,705,797,87443
BRISBANE,MELBOURNE,Dec-10,276038,2092,1381,343411
BRISBANE,NEWCASTLE,Dec-10,49490,481,614,61708
BRISBANE,PERTH,Dec-10,71247,409,3615,83658
BRISBANE,PROSERPINE,Dec-10,17950,123,895,20622
BRISBANE,ROCKHAMPTON,Dec-10,56620,802,518,70081
BRISBANE,SYDNEY,Dec-10,394234,2657,753,466426
BRISBANE,TOWNSVILLE,Dec-10,84768,712,1112,106936
BROOME,PERTH,Dec-10,22164,261,1677,32882
CAIRNS,MELBOURNE,Dec-10,42132,300,2311,52937
CAIRNS,SYDNEY,Dec-10,77670,553,1971,96783
CAIRNS,TOWNSVILLE,Dec-10,15705,436,284,23000
CANBERRA,MELBOURNE,Dec-10,90387,929,470,121858
CANBERRA,SYDNEY,Dec-10,82085,1439,236,122824
COFFS HARBOUR,SYDNEY,Dec-10,27160,415,443,35518
DARWIN,MELBOURNE,Dec-10,25417,196,3131,36921
DARWIN,PERTH,Dec-10,11344,128,2651,15648
DARWIN,SYDNEY,Dec-10,0,0,3155,0
DEVONPORT,MELBOURNE,Dec-10,0,0,412,0
DUBBO,SYDNEY,Dec-10,14411,487,310,19661
GOLD COAST,SYDNEY,Dec-10,211445,1503,680,252930
HAMILTON ISLAND,SYDNEY,Dec-10,16883,120,1526,21045
HERVEY BAY,SYDNEY,Dec-10,0,0,973,0
HOBART,MELBOURNE,Dec-10,117376,842,618,141725
HOBART,SYDNEY,Dec-10,51511,434,1039,66277
KALGOORLIE,PERTH,Dec-10,18998,196,538,27352
KARRATHA,PERTH,Dec-10,49307,548,1250,77387
LAUNCESTON,MELBOURNE,Dec-10,79477,804,476,97563
LAUNCESTON,SYDNEY,Dec-10,24458,194,914,32292
MELBOURNE,BURNIE,Dec-10,0,0,378,0
MELBOURNE,GOLD COAST,Dec-10,159384,1166,1330,213656
MELBOURNE,MILDURA,Dec-10,17127,410,457,23131
MELBOURNE,NEWCASTLE,Dec-10,38270,291,836,50817
MELBOURNE,PERTH,Dec-10,168252,1042,2706,199985
MELBOURNE,SYDNEY,Dec-10,670067,4370,706,795673
NEWCASTLE,GOLD COAST,Dec-10,19821,149,539,26010
PERTH,NEWMAN,Dec-10,16438,238,1019,26522
PERTH,PORT HEDLAND,Dec-10,25400,324,1312,40904
